Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,420.30873809485723,0.0,0.0,0.0
t2,420.30873809485723,0.0,0.0,0.0
t3,420.30873809485723,0.0,0.0,0.0
t4,482.66002694167884,0.0,0.0,0.0
t5,482.66002694167884,0.0,0.0,0.0
t6,482.66002694167884,0.0,0.0,0.0
t7,433.9651833060189,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,434.9818892514831,0.0,0.0,0.0
t17,526.719013260653,0.0,0.0,0.0
t18,526.719013260653,0.0,0.0,0.0
t19,526.719013260653,0.0,0.0,0.0
t20,526.719013260653,0.0,0.0,0.0
t21,526.7190132606529,0.0,0.0,0.0
t22,526.7190132606529,0.0,0.0,0.0
t23,526.7190132606529,0.0,0.0,0.0
t24,526.719013260653,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0
t29,0.0,0.0,-0.0,0.0
t30,0.0,0.0,-0.0,0.0
t31,0.0,0.0,-0.0,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,0.0
t41,-0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0
t63,-0.0,0.0,0.0,0.0
t64,-0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,0.0
t113,0.0,0.0,0.0,0.0
t114,0.0,0.0,0.0,0.0
t115,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0
t121,-0.0,0.0,0.0,0.0
t122,-0.0,0.0,0.0,0.0
t123,-0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0
t125,-0.0,0.0,0.0,0.0
t126,-3.699520029164158e-15,0.0,0.0,0.0
t127,7.697862250560207,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0
t137,1.333090642180206,0.0,0.0,0.0
t138,19.264507247057562,0.0,0.0,0.0
t139,19.264507247057562,0.0,0.0,0.0
t140,19.264507247057562,0.0,0.0,0.0
t141,19.264507247057562,0.0,0.0,0.0
t142,19.264507247057562,0.0,0.0,0.0
t143,19.264507247057562,0.0,0.0,0.0
t144,19.264507247057562,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0
t169,0.0,0.0,4980.9442005519895,979.0083567092734
t170,0.0,0.0,5861.223875737404,979.0083567092736
t171,0.0,0.0,5861.223875737404,18696.394566139996
t172,0.0,0.0,5861.223875737404,18696.394566139996
t173,0.0,0.0,271967.0014793431,250459.02625673884
t174,0.0,0.0,5861.223875737404,18696.394566139996
t175,0.0,0.0,4981.875882789942,18699.14313383853
t176,0.0,0.0,4981.875882789942,18699.14313383853
t177,0.0,0.0,4981.875882789942,18699.14313383853
t178,0.0,0.0,4981.875882789942,18699.14313383853
t179,0.0,0.0,4981.875882789942,18699.14313383853
t180,0.0,0.0,4981.875882789942,18699.14313383853
t181,0.0,0.0,4981.875882789942,18699.14313383853
t182,0.0,0.0,4981.875882789942,985.4638066862126
t183,0.0,0.0,4981.875882789942,985.4638066862126
t184,0.0,0.0,4980.9442005519895,589.3188696201532
t185,0.0,0.0,4980.9442005519895,694.6058423811318
t186,0.0,0.0,4980.9442005519895,587.6783100472406
t187,0.0,0.0,4980.9442005519895,0.0
t188,0.0,0.0,4980.9442005519895,0.0
t189,0.0,0.0,4980.9442005519895,0.0
t190,0.0,0.0,4980.9442005519895,0.0
t191,0.0,0.0,4980.9442005519895,0.0
t192,0.0,0.0,4980.9442005519895,0.0
t193,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0
t200,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0
t217,0.0,0.0,0.0,0.0
t218,0.0,0.0,0.0,0.0
t219,0.0,0.0,0.0,0.0
t220,0.0,0.0,0.0,0.0
t221,0.0,0.0,0.0,0.0
t222,0.0,0.0,0.0,0.0
t223,0.0,0.0,0.0,0.0
t224,0.0,0.0,0.0,0.0
t225,0.0,0.0,0.0,0.0
t226,0.0,0.0,0.0,0.0
t227,0.0,0.0,0.0,0.0
t228,0.0,0.0,0.0,0.0
t229,0.0,0.0,0.0,0.0
t230,0.0,0.0,0.0,0.0
t231,0.0,0.0,0.0,0.0
t232,0.0,0.0,0.0,0.0
t233,0.0,0.0,0.0,0.0
t234,0.0,0.0,0.0,0.0
t235,0.0,0.0,0.0,0.0
t236,0.0,0.0,0.0,0.0
t237,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0
t241,14627.231202222818,583.151221759115,0.0,0.0
t242,14627.231202222818,590.1309020591732,0.0,0.0
t243,14627.231202222818,590.1309020591732,0.0,0.0
t244,14627.231202222822,965.5131875376456,0.0,0.0
t245,17208.700715465162,965.583901766256,0.0,0.0
t246,17211.851978457176,966.4442325257367,0.0,0.0
t247,14652.075535615517,966.4442325257367,0.0,0.0
t248,14658.785887414222,820.3815013787599,0.0,0.0
t249,14659.44014940664,820.5819024707251,0.0,0.0
t250,14661.080441373499,820.3815013787599,0.0,0.0
t251,14664.001387215869,969.3579122137711,0.0,0.0
t252,14659.122488823454,59069.64356164387,0.0,0.0
t253,14662.529416187022,59069.64356164387,0.0,0.0
t254,18285.372093417267,207088.78495031927,0.0,0.0
t255,18285.372093417267,59069.64356164387,0.0,0.0
t256,18285.372093417267,59069.64356164387,0.0,0.0
t257,18285.372093417267,59069.64356164387,0.0,0.0
t258,18285.372093417267,774.4198572574186,0.0,0.0
t259,18285.372093417267,590.1309020591732,0.0,0.0
t260,15541.470191781593,590.1309020591732,0.0,0.0
t261,18285.372093417267,590.1309020591732,0.0,0.0
t262,18285.372093417267,590.1309020591732,0.0,0.0
t263,18285.372093417267,590.1309020591732,0.0,0.0
t264,18285.372093417267,590.1309020591732,0.0,0.0
t265,0.0,0.0,0.0,0.0
t266,0.0,0.0,0.0,0.0
t267,0.0,0.0,0.0,0.0
t268,0.0,0.0,0.0,0.0
t269,0.0,0.0,0.0,0.0
t270,0.0,0.0,0.0,0.0
t271,0.0,0.0,0.0,0.0
t272,0.0,0.0,0.0,0.0
t273,0.0,0.0,0.0,0.0
t274,0.0,0.0,0.0,0.0
t275,0.0,0.0,0.0,0.0
t276,0.0,0.0,0.0,0.0
t277,0.0,1.2895255881049819,0.0,0.0
t278,0.0,0.0,0.0,0.0
t279,0.0,0.0,0.0,0.0
t280,0.0,0.0,0.0,0.0
t281,0.0,0.0,0.0,0.0
t282,0.0,0.0,0.0,0.0
t283,0.0,0.0,0.0,0.0
t284,0.0,0.0,0.0,0.0
t285,0.0,0.0,0.0,0.0
t286,0.0,0.0,0.0,0.0
t287,0.0,0.0,0.0,0.0
t288,0.0,0.0,0.0,0.0
t289,0.0,0.0,0.0,0.0
t290,0.0,0.0,0.0,0.0
t291,0.0,0.0,0.19342883821574663,0.0
t292,0.0,0.0,0.19342883821574663,0.0
t293,0.0,0.0,0.19342883821574663,0.0
t294,0.0,0.0,0.19342883821574663,0.0
t295,0.0,0.0,0.0,0.0
t296,0.0,0.0,0.0,0.0
t297,0.0,0.0,0.0,0.0
t298,0.0,0.0,0.0,0.0
t299,0.0,0.0,0.0,0.0
t300,0.0,0.0,0.0,0.0
t301,0.0,0.0,0.0,5.360428714139758
t302,0.0,0.0,0.0,5.51973092476363
t303,0.0,0.0,0.0,0.0
t304,0.0,0.0,0.0,0.0
t305,0.0,0.0,0.0,0.0
t306,0.0,0.0,0.0,0.0
t307,0.0,0.0,0.0,0.0
t308,0.0,0.0,0.0,0.0
t309,0.0,0.0,0.0,0.0
t310,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0
t312,0.0,0.0,0.0,0.0
t313,0.0,0.0,0.0,0.0
t314,0.0,0.0,0.0,0.0
t315,0.0,0.0,0.0,0.0
t316,0.0,0.0,0.0,579.0450234968741
t317,0.0,0.0,0.0,8144.541624316362
t318,0.0,0.0,0.0,8144.541624316362
t319,0.0,0.0,0.0,8144.541624316362
t320,0.0,0.0,0.0,8145.820256009758
t321,0.0,0.0,0.0,6922.8511249238845
t322,0.0,0.0,0.0,8148.3176375859175
t323,12.099035844939625,0.0,0.0,8146.176869219521
t324,0.0,-0.0,0.0,8146.176869219521
t325,0.0,0.0,0.0,8146.176869219521
t326,0.19342883821574397,-0.0,0.0,8146.176869219521
t327,0.0,0.0,0.0,973.220777048731
t328,0.19342883821574397,0.0,0.0,0.0
t329,0.0,0.0,0.0,0.0
t330,0.0,0.0,0.0,0.0
t331,0.0,0.0,0.0,0.0
t332,0.0,0.0,0.0,0.0
t333,0.0,0.0,0.0,0.0
t334,0.0,0.0,0.0,0.0
t335,0.0,0.0,0.0,0.0
t336,0.0,0.0,0.0,0.0
t337,977.3304509324798,0.0,0.0,0.0
t338,789.3880813199095,0.0,0.0,0.0
t339,789.3880813199095,0.0,0.0,0.0
t340,789.3880813199095,0.0,0.0,0.0
t341,789.3880813199095,0.0,0.0,0.0
t342,789.3880813199095,0.0,0.0,0.0
t343,0.0,0.0,0.0,0.0
t344,0.0,0.0,0.0,0.0
t345,0.0,0.0,0.0,0.0
t346,0.0,0.0,0.0,0.0
t347,0.0,0.0,0.0,0.0
t348,0.0,0.0,0.0,0.0
t349,0.0,0.0,0.0,0.0
t350,27.91882036171796,0.0,0.0,0.0
