Resource,Zone,Retrofit_Id,StartCap,RetCap,RetroCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
CA_N_natural_gas_fired_combined_cycle_1,2,None,8580.7,0.0,0.0,0.0,8580.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_natural_gas_fired_combustion_turbine_1,2,None,3688.0,0.0,0.0,0.0,3688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_nuclear_1,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_other_peaker_1,2,None,472.4,0.0,0.0,0.0,472.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_natural_gas_fired_combined_cycle_1,3,None,10812.1,0.0,0.0,0.0,10812.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_natural_gas_fired_combustion_turbine_1,3,None,6826.7,0.0,0.0,0.0,6826.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_natural_gas_steam_turbine_1,3,None,444.3,0.0,0.0,0.0,444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_other_peaker_1,3,None,28.1,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_conventional_steam_coal_1,4,None,6704.9,0.0,0.0,0.0,6704.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_natural_gas_fired_combined_cycle_1,4,None,3545.5,0.0,0.0,0.0,3545.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,None,2900.3,0.0,0.0,0.0,2900.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_natural_gas_steam_turbine_1,4,None,1070.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_other_peaker_1,4,None,462.7,0.0,0.0,0.0,462.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_conventional_steam_coal_1,5,None,308.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_natural_gas_fired_combined_cycle_1,5,None,1322.6,0.0,0.0,0.0,1322.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_natural_gas_fired_combustion_turbine_1,5,None,1228.4,0.0,0.0,0.0,1228.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_natural_gas_steam_turbine_1,5,None,229.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_other_peaker_1,5,None,3.2,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_conventional_steam_coal_1,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_natural_gas_fired_combined_cycle_1,6,None,6215.0,0.0,0.0,0.0,6215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_natural_gas_fired_combustion_turbine_1,6,None,1292.3,0.0,0.0,0.0,1292.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_nuclear_1,6,None,1151.0,0.0,0.0,0.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_other_peaker_1,6,None,276.7,0.0,0.0,0.0,276.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_conventional_steam_coal_1,7,None,3254.3,0.0,0.0,0.0,3254.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_natural_gas_fired_combined_cycle_1,7,None,7829.9,0.0,0.0,0.0,7829.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_natural_gas_fired_combustion_turbine_1,7,None,2039.3,0.0,0.0,0.0,2039.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_natural_gas_steam_turbine_1,7,None,345.5,0.0,0.0,0.0,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_other_peaker_1,7,None,122.7,0.0,0.0,0.0,122.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,None,0.0,0.0,0.0,821.3507543758022,821.3507543758022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_nuclear_nuclear__large_conservative_0,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_nuclear_nuclear__large_conservative_0,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_nuclear_nuclear__large_conservative_0,3,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,None,1461.7995461107143,0.0,0.0,0.0,1461.7995461107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_nuclear_nuclear__large_conservative_0,4,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_nuclear_nuclear__large_conservative_0,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,None,9929.351016769082,0.0,0.0,12879.847183215894,22809.198199984974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,None,265.2012722180608,0.0,0.0,0.0,265.2012722180608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_nuclear_nuclear__large_conservative_0,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,None,10341.065520931863,0.0,0.0,11586.772980704794,21927.83850163666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_nuclear_nuclear__large_conservative_0,7,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_nuclear_1,3,None,1079.1,0.0,0.0,0.0,1079.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_nuclear_1,5,None,1023.6,0.0,0.0,0.0,1023.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_onshore_wind_turbine_1,1,None,967.2,0.0,0.0,0.0,967.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_solar_photovoltaic_1,1,None,5908.8,0.0,0.0,0.0,5908.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_onshore_wind_turbine_1,2,None,427.4,0.0,0.0,0.0,427.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_solar_photovoltaic_1,2,None,5473.9,0.0,0.0,0.0,5473.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_onshore_wind_turbine_1,3,None,908.4,0.0,0.0,0.0,908.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_solar_photovoltaic_1,3,None,14317.5,0.0,0.0,0.0,14317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_onshore_wind_turbine_1,4,None,11382.1,0.0,0.0,0.0,11382.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_solar_photovoltaic_1,4,None,3640.5,0.0,0.0,0.0,3640.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_onshore_wind_turbine_1,5,None,5467.5,0.0,0.0,0.0,5467.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_solar_photovoltaic_1,5,None,2582.3,0.0,0.0,0.0,2582.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_onshore_wind_turbine_1,6,None,1936.1,0.0,0.0,0.0,1936.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_solar_photovoltaic_1,6,None,4202.3,0.0,0.0,0.0,4202.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_onshore_wind_turbine_1,7,None,63.8,0.0,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_solar_photovoltaic_1,7,None,10526.1,0.0,0.0,0.0,10526.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_0,1,None,0.0,0.0,0.0,13892.4,13892.4,16639.560395674085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_1,1,None,0.0,0.0,0.0,9833.741108944621,9833.741108944621,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_2,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_3,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_4,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_5,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_6,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_7,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_8,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_conservative_9,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_conservative_1,1,None,0.0,0.0,0.0,8283.633551478712,8283.633551478712,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_conservative_2,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_conservative_3,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_conservative_4,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_conservative_5,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_0,2,None,0.0,0.0,0.0,6677.5,6677.5,17088.00862509298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_1,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_2,2,None,0.0,0.0,0.0,2666.869520794701,2666.869520794701,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_3,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_4,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_5,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_6,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_7,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_8,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_conservative_9,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_conservative_1,2,None,0.0,0.0,0.0,23280.197021837455,23280.197021837455,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_conservative_2,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_conservative_3,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_conservative_4,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_conservative_5,2,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_0,3,None,0.0,0.0,0.0,986.9,986.9,61931.64672139307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_1,3,None,228.9,0.0,0.0,0.0,228.9,119493.27759301828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_2,3,None,0.0,0.0,0.0,714.1,714.1,25771.51718217715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_3,3,None,0.0,0.0,0.0,486.0,486.0,41142.96161938808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_4,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_5,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_6,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_7,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_8,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_conservative_9,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_conservative_1,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_conservative_2,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_conservative_3,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_conservative_4,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_conservative_5,3,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_0,4,None,16887.314235738435,0.0,0.0,6526.551625654519,23413.865861392955,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_1,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_2,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_3,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_4,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_5,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_6,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_7,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_8,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_landbasedwind_class3_conservative_9,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_utilitypv_class1_conservative_1,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_utilitypv_class1_conservative_2,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_utilitypv_class1_conservative_3,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_utilitypv_class1_conservative_4,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_utilitypv_class1_conservative_5,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_0,5,None,1341.3914105792808,0.0,0.0,7864.162576235184,9205.553986814464,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_1,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_2,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_3,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_4,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_5,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_6,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_7,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_8,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_landbasedwind_class3_conservative_9,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_utilitypv_class1_conservative_1,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_utilitypv_class1_conservative_2,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_utilitypv_class1_conservative_3,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_utilitypv_class1_conservative_4,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_utilitypv_class1_conservative_5,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_0,6,None,0.0,0.0,0.0,22753.5,22753.5,9727.561366750451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_1,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_2,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_3,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_4,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_landbasedwind_class3_conservative_5,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
